_fid;idnr;benennung;belegenheit;belegenheit_detail;gruen_code;gruen_art;bezirk;stadtteil;ortsteil;gemarkung;aktualitaet;flaeche_ha;veroeffentlichung_jahr;eigentum;verwaltungsvermoegen;geom;coordinate_reference_system
DE.HH.UP_KLEINGARTENANLAGEN_1561;004661;230 Birkenschlucht;Nansenstraße - Am Volkspark;Nansenstraße - Am Volkspark;61;Kleingärten;Altona;Bahrenfeld;216;212;01.10.2025;0,8747;;FHH;AGV;POLYGON ((9.910746 53.579215,9.910710 53.579021,9.910674 53.578989,9.910931 53.579015,9.910988 53.578812,9.910894 53.578795,9.908711 53.578546,9.908675 53.578549,9.908648 53.578556,9.908619 53.578568,9.908186 53.578891,9.908242 53.578941,9.908423 53.579012,9.908794 53.579130,9.908804 53.579119,9.908896 53.579014,9.908928 53.578978,9.908963 53.578964,9.909029 53.578956,9.909269 53.578987,9.909329 53.579035,9.909429 53.579075,9.910058 53.579221,9.910696 53.579321,9.910746 53.579215));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1562;004662;230 Birkenschlucht;Nansenstraße - Am Volkspark;Nansenstraße - Am Volkspark;61;Kleingärten;Altona;Bahrenfeld;216;0;01.10.2025;0,8818;;FHH;AGV;POLYGON ((9.908453 53.577311,9.908405 53.577291,9.907838 53.577742,9.908608 53.577950,9.909427 53.578115,9.910779 53.578354,9.911072 53.578392,9.909191 53.577489,9.908453 53.577311));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1563;004663;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,3065;;FHH;Stadtgrün;POLYGON ((10.077691 53.481713,10.077463 53.481662,10.076948 53.482422,10.077608 53.482579,10.077828 53.482219,10.077647 53.482175,10.077754 53.482026,10.077513 53.481971,10.077691 53.481713));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1564;004664;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,9370;;FHH;Stadtgrün;POLYGON ((10.078149 53.483185,10.078201 53.483107,10.077911 53.483038,10.077994 53.482910,10.077662 53.482835,10.077752 53.482698,10.077198 53.482568,10.077184 53.482591,10.077184 53.482591,10.076962 53.482544,10.076770 53.482845,10.076401 53.483400,10.077786 53.483726,10.078149 53.483185));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1565;004665;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;1,5351;;FHH;Stadtgrün;POLYGON ((10.079005 53.483349,10.078447 53.483221,10.077996 53.483891,10.077418 53.484746,10.077418 53.484747,10.077321 53.484891,10.078154 53.485080,10.078155 53.485080,10.078455 53.485149,10.079474 53.483613,10.078909 53.483482,10.079005 53.483349));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1566;004666;617 Gartengem. Wolfskuhle;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,4041;;FHH;Stadtgrün;POLYGON ((10.081893 53.483412,10.081440 53.483304,10.081402 53.483362,10.080764 53.484335,10.080746 53.484362,10.081185 53.484469,10.081893 53.483412));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1567;004667;617 Gartengem. Wolfskuhle;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,6883;;FHH;Stadtgrün;POLYGON ((10.081197 53.483319,10.080784 53.483276,10.080740 53.483315,10.080740 53.483315,10.080702 53.483303,10.080655 53.483368,10.080655 53.483368,10.080414 53.483316,10.080410 53.483328,10.080410 53.483328,10.080191 53.483276,10.079635 53.484110,10.080540 53.484311,10.081197 53.483319));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1568;004668;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;1,7207;;FHH;Stadtgrün;POLYGON ((10.077196 53.483655,10.077177 53.483682,10.077177 53.483682,10.077148 53.483675,10.076393 53.483499,10.076355 53.483558,10.076130 53.483881,10.075983 53.484088,10.075967 53.484112,10.075723 53.484482,10.075528 53.484759,10.075462 53.484880,10.076251 53.485070,10.076120 53.485277,10.076114 53.485312,10.076338 53.485422,10.076369 53.485360,10.076369 53.485360,10.076650 53.485431,10.077179 53.484636,10.077745 53.483785,10.077196 53.483655));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1569;004669;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,6040;;FHH;Stadtgrün;POLYGON ((10.078375 53.485267,10.077252 53.485002,10.076827 53.485634,10.077951 53.485894,10.078375 53.485267));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1570;004670;617 Gartengem. Wolfskuhle;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;0,9625;;FHH;Stadtgrün;POLYGON ((10.080783 53.486267,10.080988 53.485960,10.079864 53.485690,10.079782 53.485816,10.079321 53.486521,10.079492 53.486558,10.079487 53.486566,10.079487 53.486566,10.079383 53.486728,10.079380 53.486730,10.079380 53.486730,10.079628 53.486846,10.080292 53.487002,10.080783 53.486267));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1571;004671;617 Gartengem. Wolfskuhle;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,9956;;FHH;Stadtgrün;POLYGON ((10.081647 53.484784,10.080615 53.484543,10.079926 53.485588,10.081054 53.485841,10.081736 53.484812,10.081647 53.484784));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1572;004672;617 Gartengem. Wolfskuhle;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,8019;;FHH;Stadtgrün;POLYGON ((10.080446 53.484458,10.079554 53.484245,10.078852 53.485297,10.079747 53.485508,10.080414 53.484502,10.080446 53.484458));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1573;000986;;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;65;Grün an Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,7978;;FHH;Stadtgrün;POLYGON ((10.014974 53.519464,10.015104 53.519645,10.014964 53.519355,10.014780 53.519110,10.014779 53.519108,10.014705 53.519011,10.014705 53.519011,10.014744 53.518996,10.014325 53.518573,10.014306 53.518560,10.014030 53.518367,10.014010 53.518375,10.014065 53.518417,10.013837 53.518525,10.013835 53.518524,10.013833 53.518525,10.013794 53.518498,10.013793 53.518496,10.013781 53.518506,10.013715 53.518457,10.013736 53.518444,10.013686 53.518413,10.013689 53.518412,10.013812 53.518347,10.013897 53.518302,10.013899 53.518303,10.013903 53.518302,10.013986 53.518357,10.013993 53.518341,10.013374 53.517908,10.013323 53.517871,10.013320 53.517870,10.012974 53.517699,10.012931 53.517683,10.012681 53.517586,10.012279 53.517443,10.011918 53.517337,10.011817 53.517311,10.011545 53.517357,10.012220 53.519279,10.012339 53.519362,10.012586 53.519468,10.012601 53.519396,10.012933 53.519434,10.012939 53.519530,10.012937 53.519594,10.013019 53.519622,10.013346 53.519708,10.013409 53.519724,10.013824 53.519784,10.014200 53.519794,10.014452 53.519776,10.014580 53.519766,10.014769 53.519744,10.015132 53.519703,10.015104 53.519645,10.014811 53.519677,10.014800 53.519657,10.014421 53.519718,10.014385 53.519724,10.014351 53.519685,10.013943 53.519740,10.013917 53.519702,10.013599 53.519728,10.013565 53.519677,10.013344 53.519644,10.013208 53.519626,10.013063 53.519396,10.013064 53.519396,10.013030 53.519332,10.013004 53.519292,10.012931 53.519208,10.012837 53.519094,10.012738 53.518988,10.012850 53.518935,10.013215 53.518761,10.013344 53.518887,10.013455 53.519011,10.013563 53.519142,10.013644 53.519257,10.013721 53.519370,10.013734 53.519398,10.013788 53.519513,10.013845 53.519636,10.013905 53.519627,10.013840 53.519479,10.013795 53.519391,10.013697 53.519245,10.013598 53.519106,10.013492 53.518977,10.013391 53.518868,10.013261 53.518738,10.013482 53.518638,10.013727 53.518527,10.013851 53.518633,10.013992 53.518769,10.014096 53.518880,10.014203 53.518999,10.014389 53.519229,10.014538 53.519417,10.014616 53.519514,10.014659 53.519558,10.014705 53.519549,10.014606 53.519416,10.014542 53.519331,10.014423 53.519184,10.014320 53.519061,10.014219 53.518945,10.014098 53.518812,10.013983 53.518687,10.013852 53.518569,10.013858 53.518565,10.014094 53.518470,10.014246 53.518606,10.014425 53.518791,10.014557 53.518933,10.014635 53.519024,10.014702 53.519110,10.014749 53.519167,10.014974 53.519464),(10.012156 53.518728,10.012142 53.518693,10.012239 53.518741,10.012377 53.518810,10.012586 53.518925,10.012677 53.518998,10.012738 53.519070,10.012787 53.519128,10.012814 53.519155,10.012841 53.519189,10.012940 53.519299,10.012994 53.519382,10.012995 53.519382,10.012625 53.519320,10.012340 53.519231,10.012304 53.519125,10.012238 53.518949,10.012156 53.518728),(10.012078 53.517639,10.011864 53.517557,10.011837 53.517580,10.011686 53.517526,10.011685 53.517525,10.011637 53.517388,10.011839 53.517363,10.011952 53.517393,10.012039 53.517418,10.012243 53.517489,10.012480 53.517574,10.012650 53.517634,10.012744 53.517681,10.012859 53.517730,10.013119 53.517851,10.013313 53.517936,10.013505 53.518039,10.013673 53.518147,10.013806 53.518236,10.013883 53.518288,10.013635 53.518404,10.013635 53.518405,10.013555 53.518349,10.013338 53.518210,10.013168 53.518106,10.013020 53.518028,10.012829 53.517943,10.012660 53.517871,10.012474 53.517795,10.012078 53.517639),(10.012247 53.518701,10.012123 53.518642,10.012061 53.518492,10.012026 53.518401,10.012011 53.518376,10.011811 53.517878,10.011696 53.517554,10.011696 53.517554,10.011823 53.517591,10.012054 53.517679,10.012243 53.517750,10.012449 53.517832,10.012643 53.517911,10.012830 53.517988,10.013049 53.518089,10.013213 53.518180,10.013386 53.518292,10.013539 53.518393,10.013688 53.518499,10.013447 53.518615,10.013235 53.518715,10.013083 53.518623,10.012912 53.518525,10.012736 53.518429,10.012555 53.518338,10.012361 53.518256,10.012166 53.518173,10.011985 53.518097,10.011953 53.518130,10.012293 53.518266,10.012508 53.518362,10.012678 53.518445,10.012872 53.518543,10.013049 53.518646,10.013177 53.518730,10.012968 53.518834,10.012707 53.518961,10.012704 53.518958,10.012626 53.518898,10.012533 53.518850,10.012339 53.518747,10.012247 53.518701));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1574;005203;710 Hoffnung v. 1931;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,3541;;FHH;Stadtgrün;POLYGON ((10.012480 53.517574,10.012243 53.517489,10.012039 53.517418,10.011952 53.517393,10.011839 53.517363,10.011637 53.517388,10.011686 53.517526,10.011837 53.517580,10.011864 53.517557,10.012078 53.517639,10.012474 53.517795,10.012660 53.517871,10.012829 53.517943,10.013020 53.518028,10.013168 53.518106,10.013338 53.518210,10.013555 53.518349,10.013635 53.518405,10.013635 53.518404,10.013883 53.518288,10.013806 53.518236,10.013673 53.518147,10.013505 53.518039,10.013313 53.517936,10.013119 53.517851,10.012859 53.517730,10.012744 53.517681,10.012650 53.517634,10.012480 53.517574));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1575;003596;710 Hoffnung v. 1931;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;0,9236;;FHH;Stadtgrün;POLYGON ((10.011953 53.518130,10.011985 53.518097,10.012166 53.518173,10.012361 53.518256,10.012555 53.518338,10.012736 53.518429,10.012912 53.518525,10.013083 53.518623,10.013235 53.518715,10.013447 53.518615,10.013688 53.518499,10.013539 53.518393,10.013386 53.518292,10.013213 53.518180,10.013049 53.518089,10.012830 53.517988,10.012643 53.517911,10.012449 53.517832,10.012243 53.517750,10.012054 53.517679,10.011823 53.517591,10.011696 53.517554,10.011696 53.517554,10.011696 53.517554,10.011811 53.517878,10.012011 53.518376,10.012026 53.518401,10.012061 53.518492,10.012123 53.518642,10.012247 53.518701,10.012339 53.518747,10.012533 53.518850,10.012626 53.518898,10.012704 53.518958,10.012707 53.518961,10.012968 53.518834,10.013177 53.518730,10.013049 53.518646,10.012872 53.518543,10.012678 53.518445,10.012508 53.518362,10.012293 53.518266,10.011953 53.518130));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1576;005201;710 Hoffnung v. 1931;Wilhelmsburger Reichsstraße;Wilhelmsburger Reichsstraße;61;Kleingärten;Hamburg-Mitte;Wilhelmsburg;136;147;01.10.2025;1,2654;;FHH;Stadtgrün;POLYGON ((10.013943 53.519740,10.014351 53.519685,10.014385 53.519724,10.014421 53.519718,10.014800 53.519657,10.014811 53.519677,10.015104 53.519645,10.014974 53.519464,10.014749 53.519167,10.014702 53.519110,10.014635 53.519024,10.014557 53.518933,10.014425 53.518791,10.014246 53.518606,10.014094 53.518470,10.013858 53.518565,10.013852 53.518569,10.013983 53.518687,10.014098 53.518812,10.014219 53.518945,10.014320 53.519061,10.014423 53.519184,10.014542 53.519331,10.014606 53.519416,10.014705 53.519549,10.014659 53.519558,10.014616 53.519514,10.014538 53.519417,10.014389 53.519229,10.014203 53.518999,10.014096 53.518880,10.013992 53.518769,10.013851 53.518633,10.013727 53.518527,10.013482 53.518638,10.013261 53.518738,10.013391 53.518868,10.013492 53.518977,10.013598 53.519106,10.013697 53.519245,10.013795 53.519391,10.013840 53.519479,10.013905 53.519627,10.013845 53.519636,10.013788 53.519513,10.013734 53.519398,10.013721 53.519370,10.013644 53.519257,10.013563 53.519142,10.013455 53.519011,10.013344 53.518887,10.013215 53.518761,10.012850 53.518935,10.012738 53.518988,10.012837 53.519094,10.012931 53.519208,10.013004 53.519292,10.013030 53.519332,10.013064 53.519396,10.013063 53.519396,10.013208 53.519626,10.013344 53.519644,10.013565 53.519677,10.013599 53.519728,10.013917 53.519702,10.013943 53.519740));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1577;004673;617 Gartengem. Wolfskuhle;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;0,6262;;FHH;Stadtgrün;POLYGON ((10.079051 53.485481,10.078775 53.485419,10.078234 53.486248,10.078232 53.486251,10.079126 53.486451,10.079591 53.485728,10.079661 53.485619,10.079051 53.485481));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1578;004674;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;1,1535;;FHH;Stadtgrün;POLYGON ((10.077602 53.486119,10.076884 53.485790,10.076745 53.485887,10.076745 53.485887,10.076503 53.485778,10.076220 53.485997,10.076452 53.486106,10.076131 53.486345,10.076155 53.486353,10.076026 53.486463,10.076254 53.486563,10.075990 53.486766,10.075980 53.486779,10.077175 53.487319,10.077456 53.487112,10.077213 53.486997,10.077502 53.486793,10.077274 53.486690,10.077581 53.486451,10.077556 53.486440,10.077691 53.486334,10.077463 53.486222,10.077602 53.486119));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1579;004675;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,4197;;FHH;Stadtgrün;POLYGON ((10.078820 53.486714,10.078104 53.486383,10.077825 53.486599,10.078057 53.486707,10.077783 53.486919,10.077711 53.487117,10.077851 53.487176,10.077627 53.487352,10.077854 53.487453,10.078820 53.486714));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1580;004676;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,4824;;FHH;Stadtgrün;POLYGON ((10.076074 53.485412,10.076074 53.485412,10.076062 53.485407,10.076062 53.485407,10.076062 53.485407,10.075758 53.485386,10.075734 53.485351,10.075658 53.485345,10.075659 53.485377,10.075659 53.485377,10.075558 53.485372,10.075521 53.485546,10.075521 53.485546,10.075353 53.485529,10.075353 53.485547,10.075353 53.485547,10.075289 53.485540,10.075272 53.485593,10.075272 53.485593,10.075255 53.485593,10.075200 53.485861,10.075451 53.485876,10.075449 53.485884,10.075394 53.486243,10.075431 53.486243,10.075431 53.486244,10.075464 53.486243,10.075464 53.486243,10.075434 53.486435,10.075434 53.486435,10.075401 53.486433,10.075401 53.486435,10.075393 53.486435,10.075388 53.486478,10.075423 53.486481,10.075415 53.486523,10.075823 53.486557,10.076074 53.485412,10.076074 53.485412));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1581;004677;617 Gartengem. Wolfskuhle;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,3647;;FHH;Stadtgrün;POLYGON ((10.081910 53.487262,10.080999 53.486862,10.080564 53.487213,10.081468 53.487613,10.081910 53.487262));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1582;004678;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,7301;;FHH;Stadtgrün;POLYGON ((10.079999 53.487194,10.079248 53.486888,10.078220 53.487780,10.078965 53.488094,10.079999 53.487194));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1583;004679;618 Gartengem. Tatenberg;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,8944;;FHH;Stadtgrün;POLYGON ((10.077460 53.487806,10.076313 53.487164,10.076163 53.487265,10.076163 53.487265,10.075895 53.487110,10.075757 53.487214,10.075993 53.487351,10.075824 53.487444,10.076054 53.487574,10.075891 53.487678,10.076159 53.487833,10.076014 53.487936,10.076245 53.488055,10.075888 53.488274,10.076118 53.488400,10.075961 53.488497,10.076181 53.488614,10.077460 53.487806));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1584;004680;616 Gartenf. am Bieberhof;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,2408;;FHH;Stadtgrün;POLYGON ((10.082808 53.488105,10.083477 53.487556,10.083328 53.487491,10.083260 53.487491,10.083054 53.487644,10.082885 53.487565,10.082649 53.487755,10.082444 53.487668,10.082226 53.487846,10.082808 53.488105));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1585;004682;616 Gartenf. am Bieberhof;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;1,5502;;FHH;Stadtgrün;POLYGON ((10.082777 53.488488,10.081548 53.487939,10.081324 53.488114,10.081121 53.488018,10.080254 53.488705,10.080253 53.488706,10.081905 53.489440,10.082762 53.488757,10.082558 53.488665,10.082777 53.488488));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1586;004683;616 Gartenf. am Bieberhof;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,7993;;FHH;Stadtgrün;POLYGON ((10.084126 53.489353,10.083122 53.488904,10.082254 53.489593,10.083258 53.490044,10.083259 53.490044,10.084126 53.489353));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1587;004684;620 Gartengem. Am Buller;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,0351;;FHH;Stadtgrün;POLYGON ((10.081634 53.491253,10.081517 53.491199,10.081185 53.491446,10.081303 53.491502,10.081636 53.491254,10.081634 53.491253));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1588;004685;620 Gartengem. Am Buller;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;1,6003;;FHH;Stadtgrün;POLYGON ((10.077941 53.491786,10.077401 53.491531,10.076817 53.491957,10.077065 53.492066,10.076921 53.492172,10.077189 53.492301,10.077382 53.492394,10.077240 53.492514,10.077488 53.492633,10.077339 53.492735,10.077858 53.492981,10.077721 53.493084,10.077957 53.493189,10.077797 53.493309,10.078024 53.493417,10.079321 53.492474,10.078825 53.492214,10.078831 53.492207,10.077941 53.491786));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1589;004686;620 Gartengem. Am Buller;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;2,4945;;FHH;Stadtgrün;POLYGON ((10.078647 53.490612,10.078494 53.490725,10.077511 53.491451,10.079663 53.492494,10.079786 53.492394,10.079787 53.492394,10.079994 53.492495,10.080882 53.491836,10.081195 53.491604,10.081061 53.491538,10.081003 53.491586,10.081003 53.491586,10.080240 53.491222,10.080104 53.491334,10.080104 53.491334,10.078647 53.490612));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1590;004687;620 Gartengem. Am Buller;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;0,0707;;FHH;Stadtgrün;POLYGON ((10.079776 53.492690,10.079607 53.492590,10.079197 53.492848,10.079194 53.492965,10.079271 53.492996,10.079776 53.492690));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1591;004688;622 Gartengem. am Marschbahndamm;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;616;01.10.2025;0,1690;;FHH;Stadtgrün;POLYGON ((10.077358 53.493421,10.077143 53.493333,10.076344 53.494044,10.076339 53.494048,10.076397 53.494070,10.076363 53.494095,10.076534 53.494154,10.077358 53.493421));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1592;004689;622 Gartengem. am Marschbahndamm;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;1,6459;;FHH;Stadtgrün;POLYGON ((10.076268 53.492412,10.076397 53.492295,10.076313 53.492259,10.076146 53.492187,10.076017 53.492305,10.075938 53.492277,10.074825 53.493252,10.074659 53.493398,10.074656 53.493401,10.074659 53.493401,10.076161 53.494013,10.077058 53.493229,10.076802 53.493124,10.076937 53.493013,10.076425 53.492810,10.076694 53.492588,10.076268 53.492412));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1593;004690;622 Gartengem. am Marschbahndamm;Tatenberger Deich;Tatenberger Deich;61;Kleingärten;Bergedorf;Tatenberg;613;0;01.10.2025;1,2495;;FHH;Stadtgrün;POLYGON ((10.075615 53.492276,10.074491 53.491825,10.074040 53.492214,10.073519 53.492683,10.073469 53.492728,10.073525 53.492750,10.073411 53.492853,10.073404 53.492859,10.073914 53.493059,10.073868 53.493096,10.074041 53.493177,10.074391 53.493322,10.074431 53.493325,10.074461 53.493313,10.074625 53.493165,10.075615 53.492276));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1594;004713;626 Gartenfr. Bienenbusch;Asbrookdamm;Asbrookdamm;61;Kleingärten;Bergedorf;Lohbrügge;601;605;01.10.2025;0,5468;;FHH;Stadtgrün;POLYGON ((10.160656 53.518694,10.160813 53.518323,10.160792 53.518322,10.160653 53.518343,10.160478 53.518372,10.160357 53.518393,10.160249 53.518412,10.160179 53.518422,10.160112 53.518427,10.160078 53.518432,10.160045 53.518436,10.159904 53.518440,10.159771 53.518440,10.159669 53.518436,10.159575 53.518427,10.159532 53.518428,10.159719 53.518754,10.159656 53.518758,10.159604 53.518763,10.159608 53.518772,10.159651 53.518817,10.159670 53.518831,10.159771 53.518922,10.159849 53.518991,10.159976 53.519104,10.160025 53.519154,10.160189 53.519294,10.160194 53.519299,10.160346 53.519434,10.160365 53.519412,10.160397 53.519320,10.160491 53.519107,10.160535 53.519002,10.160553 53.518960,10.160602 53.518839,10.160656 53.518694));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_2004;004499;313 Waldwinkel;Mützenbecherweg;Mützenbecherweg;61;Kleingärten;Eimsbüttel;Lokstedt;317;0;01.10.2025;0,5164;;FHH;AGV;POLYGON ((9.948219 53.603452,9.948541 53.603460,9.948542 53.603461,9.948564 53.603268,9.948449 53.603063,9.948178 53.602581,9.948327 53.602006,9.948143 53.602051,9.947619 53.602181,9.947849 53.602519,9.947593 53.602595,9.947851 53.602978,9.947878 53.602972,9.947878 53.602973,9.947997 53.603140,9.948219 53.603452));EPSG:4326
DE.HH.UP_KLEINGARTENANLAGEN_1595;004714;626 Gartenfr. Bienenbusch;Asbrookdamm;Asbrookdamm;61;Kleingärten;Bergedorf;Lohbrügge;601;605;01.10.2025;2,0681;;FHH;Stadtgrün;POLYGON ((10.161848 53.519071,10.161853 53.519054,10.162558 53.519123,10.162583 53.519093,10.162632 53.519030,10.162654 53.518988,10.162680 53.518935,10.162691 53.518898,10.162696 53.518876,10.162700 53.518856,10.162701 53.518830,10.162705 53.518790,10.162696 53.518731,10.162685 53.518678,10.162655 53.518636,10.162630 53.518589,10.162595 53.518549,10.162546 53.518502,10.162489 53.518458,10.162440 53.518427,10.162416 53.518425,10.162390 53.518429,10.162361 53.518444,10.162330 53.518424,10.162314 53.518394,10.162273 53.518369,10.162166 53.518331,10.162050 53.518301,10.161939 53.518286,10.161840 53.518279,10.161728 53.518272,10.161560 53.518271,10.161365 53.518272,10.161211 53.518278,10.161052 53.518292,10.160937 53.518300,10.160879 53.518445,10.160823 53.518568,10.160790 53.518654,10.160753 53.518727,10.160715 53.518835,10.160638 53.519004,10.160612 53.519067,10.160579 53.519157,10.160551 53.519224,10.160467 53.519407,10.160439 53.519463,10.160443 53.519489,10.160443 53.519490,10.160451 53.519532,10.160491 53.519569,10.160533 53.519590,10.160718 53.519652,10.160849 53.519693,10.160993 53.519735,10.161144 53.519778,10.161218 53.519799,10.161230 53.519802,10.161380 53.519839,10.161580 53.519888,10.161744 53.519919,10.161988 53.519925,10.162073 53.519924,10.162174 53.519911,10.162267 53.519885,10.162309 53.519867,10.162335 53.519852,10.162362 53.519787,10.162421 53.519653,10.162454 53.519561,10.162470 53.519512,10.162496 53.519432,10.162514 53.519380,10.162524 53.519331,10.162518 53.519294,10.162511 53.519262,10.162477 53.519235,10.162213 53.519192,10.162051 53.519157,10.161892 53.519125,10.161854 53.519086,10.161848 53.519071));EPSG:4326
